name,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,cluster,html,id,sh_score
Fading Like A Flower (Every Time You Leave)                                                                                                                                      ,Roxette                                         ,0.6054661670707516,0.6679932602631835,0.8452391361370988,1.0,0.006143838091796167,0.1957831325301205,0.0,0.21319536932691324,0.310130515848353,0.75,4,https://open.spotify.com/track/6aXY8SXfIcDU1FTNqo5fHz,6aXY8SXfIcDU1FTNqo5fHz ,0.3862777783738103
The Shoop Shoop Song (It's In His Kiss)                                                                                                                                          ,Cher                                            ,0.6815076041437074,0.6099920828392817,0.740950424062254,1.0,0.014456089627755693,0.4688755020080322,0.0,0.3955537342485402,0.9316345556246115,0.75,4,https://open.spotify.com/track/1F93GMRPvmWpVP970SzjpH,1F93GMRPvmWpVP970SzjpH ,0.4697453477144054
Everybody (Backstreet's Back) - Radio Edit                                                                                                                                       ,Backstreet Boys                                 ,0.7399162442142385,0.8529970158394217,0.8784427734545772,0.0,0.024756053487531626,0.03534136546184739,0.0,0.2633951439401701,0.6063807748083695,0.75,5,https://open.spotify.com/track/1di1BEgJYzPvXUuinsYJGP,1di1BEgJYzPvXUuinsYJGP ,0.5047901585774752
Together Again                                                                                                                                                                   ,Janet Jackson                                   ,0.896407317610756,0.592991737732276,0.7752032875754131,1.0,0.1452837007589447,0.0783132530120482,0.007076142131979694,0.095379571765188,0.4924383675160555,0.75,4,https://open.spotify.com/track/1GrikfH0jDejDvrxo84n4P,1GrikfH0jDejDvrxo84n4P ,0.471804651920983
Come on over Baby (All I Want Is You) - Radio Version                                                                                                                            ,Christina Aguilera                              ,0.8479171258540886,0.9149982744649717,0.9006076768383316,1.0,0.15070473436935306,0.22690763052208837,1.2690355329949238e-05,0.24085646962401394,0.7866169463434846,0.75,4,https://open.spotify.com/track/7A0apkTSTvMbSI7yplcmlh,7A0apkTSTvMbSI7yplcmlh ,0.49698371356917775
The Sign                                                                                                                                                                         ,Ace of Base                                     ,0.8247740797884066,0.7859956557118111,0.8199046952872255,0.0,0.0399349475966751,0.009317269076305222,0.07116751269035532,0.047638561622784556,0.9109177542987362,0.75,5,https://open.spotify.com/track/0hrBpAOgrt8RXigk83LLNE,0hrBpAOgrt8RXigk83LLNE ,0.4664155061732748
Angels                                                                                                                                                                           ,Robbie Williams                                 ,0.4070972007934759,0.5939917580326881,0.8340255311707615,1.0,0.00921575713769425,0.1566265060240964,5.025380710659898e-06,0.09128163098043235,0.22415579034597055,0.75,4,https://open.spotify.com/track/1M2nd8jNUkkwrc1dgBPTJz,1M2nd8jNUkkwrc1dgBPTJz ,0.23477475099418524
Joyride                                                                                                                                                                          ,Roxette                                         ,0.6297112629490853,0.7699953309052174,0.8544854419865349,1.0,0.007408745934224796,0.04588353413654619,0.0,0.48161049072840906,0.7400041433602651,0.75,4,https://open.spotify.com/track/7CBy5lwwNECPDjsksQrxxB,7CBy5lwwNECPDjsksQrxxB ,0.43549679773393507
Sometimes                                                                                                                                                                        ,Britney Spears                                  ,0.7553449415913599,0.7419947624936787,0.8462227856955494,1.0,0.0059631369714492205,0.42168674698795183,0.0,0.09333060137281017,0.8145846281334161,0.75,4,https://open.spotify.com/track/1UI0l2L66HJ9AtoEOlHzv4,1UI0l2L66HJ9AtoEOlHzv4 ,0.5255601701011433
Truly Madly Deeply                                                                                                                                                               ,Savage Garden                                   ,0.545955477187569,0.6979938692755463,0.7766896913526273,1.0,0.011022768341163718,0.40461847389558236,0.0,0.0760168015572175,0.8249430287963537,0.75,4,https://open.spotify.com/track/013AWvizllIUEC2FOBzOnh,013AWvizllIUEC2FOBzOnh ,0.5048954034605412
"Love Is All Around - From ""Four Weddings And A Funeral""                                                                                                                      ",Wet Wet Wet                                     ,0.4059951509808244,0.541990702411259,0.7000306024307072,1.0,0.0140946873870618,0.25702811244979923,0.0,0.1619711095174675,0.5659830122229127,0.75,4,https://open.spotify.com/track/2DZ0asZUifcas2aTEi3SrZ,2DZ0asZUifcas2aTEi3SrZ ,0.4216336424644458
Jessie                                                                                                                                                                           ,Joshua Kadison                                  ,0.6484461097641614,0.4639891189791153,0.7172772580222085,1.0,0.011022768341163718,0.42771084337349397,5.005076142131979e-06,0.25724823276303665,0.5100476486430495,0.75,4,https://open.spotify.com/track/4n8iSiSWRdaSeSpJMbdk9O,4n8iSiSWRdaSeSpJMbdk9O ,0.4416630078298921
As Long as You Love Me                                                                                                                                                           ,Backstreet Boys                                 ,0.8203658805378004,0.8009959602179926,0.863731747835971,1.0,0.014275388507408747,0.2761044176706828,3.34010152284264e-05,0.20909742854215757,0.8353014294592914,0.75,4,https://open.spotify.com/track/3UpS7kBnkVQYG13pDDFTC4,3UpS7kBnkVQYG13pDDFTC4 ,0.5291427088936896
Fantasy                                                                                                                                                                          ,Mariah Carey                                    ,0.6715891558298436,0.7269944579874972,0.804800209845239,1.0,0.02294904228406215,0.13955823293172692,0.0,0.11484479049277739,0.8156204681997099,0.75,4,https://open.spotify.com/track/6xkryXuiZU360Lngd4sx13,6xkryXuiZU360Lngd4sx13 ,0.5373718299629534
Black or White - Single Version                                                                                                                                                  ,Michael Jackson                                 ,0.7509367423407538,0.8939978481563177,0.8870333129317128,1.0,0.048789302493675454,0.0817269076305221,0.05350253807106598,0.08001229382235428,0.9741039983426558,0.75,4,https://open.spotify.com/track/2Cy7QY8HPLk925AyNAt6OG,2Cy7QY8HPLk925AyNAt6OG ,0.4610808807332568
The King of Wishful Thinking                                                                                                                                                     ,Go West                                         ,0.6715891558298436,0.8679973203456031,0.8094124333304188,1.0,0.05439103722443078,0.03313253012048193,0.0,0.09035959430386231,0.925419515226849,0.75,4,https://open.spotify.com/track/4UQLQJu3DNvVkMVglwElU2,4UQLQJu3DNvVkMVglwElU2 ,0.47320127041633386
"Baby, I Love Your Way                                                                                                                                                          ",Big Mountain                                    ,0.651752259202116,0.7469948639957392,0.8117731922707003,0.0,0.08547162992410552,0.05301204819277109,0.0,0.20090154697264626,0.7835094261446033,0.75,5,https://open.spotify.com/track/2le9fblYnfoLr9dkZIsJUa,2le9fblYnfoLr9dkZIsJUa ,0.5240011000350309
...Baby One More Time                                                                                                                                                            ,Britney Spears                                  ,0.7707736389684814,0.6989938895759584,0.8450861239835621,0.0,0.014636790748102639,0.2028112449799197,0.00013299492385786802,0.4426800532732303,0.9192044748290863,0.75,5,https://open.spotify.com/track/3MjUtNVVq3C8Fn0MP3zhXa,3MjUtNVVq3C8Fn0MP3zhXa ,0.45519775964735704
2 Become 1                                                                                                                                                                       ,Spice Girls                                     ,0.6462420101388583,0.6649931993619471,0.7984611349130016,1.0,0.007589447054571742,0.3273092369477912,1.9999999999999998e-05,0.23266058805450263,0.7047855811062771,0.75,4,https://open.spotify.com/track/36AWdhZIGLUTkWpJDhe7va,36AWdhZIGLUTkWpJDhe7va ,0.5399080212513595
I'd Do Anything For Love (But I Won't Do That) - Single Edit                                                                                                                     ,Meat Loaf                                       ,0.3960767026669606,0.6719933414648319,0.8317959255049401,1.0,0.1254065775207806,0.6255020080321285,0.0,0.4109210121913739,0.2945929148539465,0.75,4,https://open.spotify.com/track/391CwgcBxvUHmEKda2b5In,391CwgcBxvUHmEKda2b5In ,0.26213624141035774
Only Wanna Be with You                                                                                                                                                           ,Hootie & The Blowfish                           ,0.47432223936521933,0.8729974218476636,0.8425504940106671,1.0,0.023310444524756044,0.10742971887550201,5.269035532994924e-06,0.10972236451183282,0.5110834887093433,0.75,4,https://open.spotify.com/track/1OFKUn2VLafrHj7ybnap0Q,1OFKUn2VLafrHj7ybnap0Q ,0.3722328702675894
"Because You Loved Me (Theme from ""Up Close and Personal"")                                                                                                                    ",Céline Dion                                     ,0.6109764161340092,0.4659891595799395,0.7546778001224097,1.0,0.01825081315504156,0.31526104417670686,0.0,0.09025714578424343,0.16407706650093223,0.75,4,https://open.spotify.com/track/1NOeZ7ZIVKMebuza26rofd,1NOeZ7ZIVKMebuza26rofd ,0.31267405013482763
Moving on Up                                                                                                                                                                     ,M People                                        ,0.9250606127396959,0.85699709704107,0.8367141732971932,0.0,0.02602096132996025,0.050100401606425704,0.030355329949238577,0.10357545333469934,0.9751398384089496,0.75,5,https://open.spotify.com/track/6vGW3d8X48CBaLdU0PQbey,6vGW3d8X48CBaLdU0PQbey ,0.4391763283334221
You'll Be In My Heart                                                                                                                                                            ,Phil Collins                                    ,0.5602821247520388,0.7479948842961514,0.8280799160619043,1.0,0.013010480664980124,0.05742971887550201,4.548223350253807e-06,0.08431513164634773,0.6167391754713072,0.75,4,https://open.spotify.com/track/0LXosXV9ZvmzIpzUsOMuLv,0LXosXV9ZvmzIpzUsOMuLv ,0.470827634280914
No Matter What                                                                                                                                                                   ,Boyzone                                         ,0.7068547498346924,0.4159881445593345,0.7645580134650695,1.0,0.0037947235272858676,0.16566265060240964,0.0,0.12201618686609982,0.5545887714936814,0.75,4,https://open.spotify.com/track/6SLLoLPDg6XALqgCs9rBX3,6SLLoLPDg6XALqgCs9rBX3 ,0.48620180194767454
Sweetest Thing - The Single Mix                                                                                                                                                  ,U2                                              ,0.5228124311218867,0.6049919813372212,0.8155547783509661,1.0,0.02276834116371522,0.09447791164658635,4.4162436548223347e-05,0.19168118020694602,0.5576962916925626,0.75,4,https://open.spotify.com/track/4AOuWMwBYlZ96c07ye2w27,4AOuWMwBYlZ96c07ye2w27 ,0.462802432482185
Breakfast At Tiffany's                                                                                                                                                           ,Deep Blue Something                             ,0.6219969142605246,0.8259964677282949,0.8496983474687417,1.0,0.011022768341163718,0.11345381526104419,0.0,0.08492982276406107,0.5245494095711623,0.75,4,https://open.spotify.com/track/3GpdNg7Krt9vjc6tgDoKe1,3GpdNg7Krt9vjc6tgDoKe1 ,0.4571822007165308
I Love You Always Forever                                                                                                                                                        ,Donna Lewis                                     ,0.7542428917787084,0.4529888956745822,0.7088615895776864,1.0,0.02204553668232742,0.6295180722891567,0.4274111675126903,0.08083188197930542,0.10607002278848143,0.75,2,https://open.spotify.com/track/1PEqh7awkpuepLBSq8ZwqD,1PEqh7awkpuepLBSq8ZwqD ,0.11053077216258059
"I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria StuLive at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992dios, New York - March 1992 ",Mariah Carey                                    ,0.17236059069869958,0.5439907430120833,0.7929089796275246,1.0,0.03704372967112396,0.6656626506024097,0.0,0.8924290544001641,0.29148539465506523,0.75,4,https://open.spotify.com/track/2fXNIyzcOjc5Otknzsfi2O,2fXNIyzcOjc5Otknzsfi2O ,0.06932131828255812
"Baby, Baby                                                                                                                                                                     ",Amy Grant                                       ,0.707956799647344,0.9009979902592024,0.8733933723878639,1.0,0.006866642573183951,0.42771084337349397,0.0015532994923857866,0.026534166581292908,0.9316345556246115,0.75,4,https://open.spotify.com/track/3IDsegNBHC4pjGCOMTQYlU,3IDsegNBHC4pjGCOMTQYlU ,0.47211361135115226
Strong Enough                                                                                                                                                                    ,Cher                                            ,0.587833370068327,0.9229984368682685,0.835358922794439,1.0,0.14166967835200578,0.0496987951807229,0.0,0.28593381825632624,0.5877356536150817,0.75,4,https://open.spotify.com/track/144JMbvbR5txNzoZ112wo4,144JMbvbR5txNzoZ112wo4 ,0.4061120512452494
"Circle of Life - From ""The Lion King""/Soundtrack Version                                                                                                                     ",Elton John                                      ,0.2649327749614283,0.3869875558473837,0.6357654979452654,1.0,0.018973617636429345,0.26506024096385544,0.2182741116751269,0.09742854215756583,0.12160762378288792,0.75,1,https://open.spotify.com/track/5vKkaZHPzuqQheytfKuXzp,5vKkaZHPzuqQheytfKuXzp ,-0.0024275033412273794
Out Of Reach                                                                                                                                                                     ,Gabrielle                                       ,0.4963632356182499,0.47998944378570885,0.8271181253825304,1.0,0.04083845319840983,0.5050200803212852,0.0,0.09742854215756583,0.4934742075823493,0.75,4,https://open.spotify.com/track/0HKD13PLq2WicViBBhSrOl,0HKD13PLq2WicViBBhSrOl ,0.38461809807398173
Relight My Fire (feat. Lulu)                                                                                                                                                     ,Take That                                       ,0.653956358827419,0.9429988428765105,0.810767683833173,1.0,0.05222262378026743,0.03805220883534137,0.0,0.09015469726462454,0.9378495960223742,0.75,4,https://open.spotify.com/track/1EflNuGtIko1YjBAmbZAQr,1EflNuGtIko1YjBAmbZAQr ,0.4471437928809267
Over My Shoulder                                                                                                                                                                 ,Mike & The Mechanics                            ,0.6297112629490853,0.8259964677282949,0.7989420302526886,0.0,0.01734730755330683,0.12650602409638556,0.0,0.05521975207458253,0.8290863890615288,0.75,5,https://open.spotify.com/track/0U9TKK9GYryei6Vn45TEdH,0U9TKK9GYryei6Vn45TEdH ,0.4972350197128905
Bring It All Back                                                                                                                                                                ,S Club 7                                        ,0.6826096539563589,0.9029980308600266,0.863250852496284,1.0,0.042826165522226234,0.3343373493975904,0.0,0.3699416043438173,0.8829500725088045,0.75,4,https://open.spotify.com/track/3v0uXfyMEZ1lGvBOv1Y4ar,3v0uXfyMEZ1lGvBOv1Y4ar ,0.47536881716674056
Can You Feel the Love Tonight                                                                                                                                                    ,Elton John                                      ,0.2748512232752921,0.2749852822012287,0.694981201363994,1.0,0.01915431875677629,0.8704819277108434,0.00041421319796954313,0.1015264829423215,0.14646778537393826,0.75,2,https://open.spotify.com/track/4f6jZRNyjZQ8ltv1txgZUG,4f6jZRNyjZQ8ltv1txgZUG ,0.2824813055752334
Let Me Entertain You                                                                                                                                                             ,Robbie Williams                                 ,0.46109764161340094,0.9649992894855767,0.8608900935560024,1.0,0.07517166606432958,0.00016967871485943774,0.002548223350253807,0.07632414711607419,0.3391340377045784,0.75,4,https://open.spotify.com/track/0SLtqCrXBRrnkxSOMA3X4W,0SLtqCrXBRrnkxSOMA3X4W ,0.1767362576647649
Always Be My Baby                                                                                                                                                                ,Mariah Carey                                    ,0.6506502093894644,0.5309904791067259,0.7884716271749583,1.0,0.024936754607878572,0.4588353413654619,0.0,0.2439299252125807,0.48415164698570534,0.75,4,https://open.spotify.com/track/2aBxt229cbLDOvtL7Xbb9x,2aBxt229cbLDOvtL7Xbb9x ,0.4640133268516739
Let's Get Loud                                                                                                                                                                   ,Jennifer Lopez                                  ,0.8379986775402247,0.9369987210740379,0.8655241759202588,0.0,0.057101554029634974,0.13955823293172692,7.624365482233502e-05,0.3217908001229383,0.9347420758234928,0.75,5,https://open.spotify.com/track/6kQz6t5z1FK4uohPh8Kd73,6kQz6t5z1FK4uohPh8Kd73 ,0.45540580903331473
All I Wanna Do                                                                                                                                                                   ,Sheryl Crow                                     ,0.8379986775402247,0.5279904182054896,0.7263049750808778,1.0,0.017166606432959877,0.11144578313253013,0.018883248730964464,0.25212580678209207,0.9440646364201367,0.75,4,https://open.spotify.com/track/3ZpQiJ78LKINrW9SQTgbXd,3ZpQiJ78LKINrW9SQTgbXd ,0.47778566990666077
A Whole New World (Aladdin's Theme)                                                                                                                                              ,Peabo Bryson                                    ,0.5272206303724929,0.18898353636578824,0.5962227856955495,1.0,0.021322732200939644,0.6385542168674699,0.0,0.16709353549841205,0.14646778537393826,0.75,2,https://open.spotify.com/track/7fLkHVJAJLENmSvhrEHZxV,7fLkHVJAJLENmSvhrEHZxV ,0.13725007172636014
You Gotta Be                                                                                                                                                                     ,Des'ree                                         ,0.620894864447873,0.6689932805635955,0.7524044766984348,1.0,0.033610408384531984,0.21184738955823293,3.248730964467005e-06,0.10255096813851042,0.48933084731717424,0.75,4,https://open.spotify.com/track/6CU0zWIWVTEnmWpSjVHM93,6CU0zWIWVTEnmWpSjVHM93 ,0.4852427811344634
There She Goes                                                                                                                                                                   ,The La's                                        ,0.5217103813092352,0.7609951482015086,0.7382617819358223,1.0,0.013010480664980124,0.013052208835341365,0.8416243654822334,0.20090154697264626,0.929562875492024,0.75,1,https://open.spotify.com/track/4c6vZqYHFur11FbWATIJ9P,4c6vZqYHFur11FbWATIJ9P ,0.09173044106989332
C'est La Vie                                                                                                                                                                     ,B*Witched                                       ,0.7112629490852986,0.9359987007736259,0.8589883710763311,1.0,0.014456089627755693,0.09819277108433735,0.00012588832487309644,0.040672062288699934,0.9523513569504867,0.75,4,https://open.spotify.com/track/0P6CPJrNJ1Zt755CQTWg3S,0P6CPJrNJ1Zt755CQTWg3S ,0.4601251885380942
I Knew I Loved You                                                                                                                                                               ,Savage Garden                                   ,0.6065682168834031,0.49698978889271456,0.7546996590014863,1.0,0.009577159378388149,0.321285140562249,6.203045685279187e-05,0.07939760270464094,0.7451833436917339,0.75,4,https://open.spotify.com/track/6nozDLxeL0TE4MS9GqYU1v,6nozDLxeL0TE4MS9GqYU1v ,0.5196308796467679
Quit Playing Games (With My Heart)                                                                                                                                               ,Backstreet Boys                                 ,0.8159576812871943,0.8249964474278828,0.8274460085686806,0.0,0.020599927719551867,0.05612449799196787,2.213197969543147e-06,0.13328552402417784,0.9150611145639113,0.75,5,https://open.spotify.com/track/0Uqs7ilt5kGX9NzFDWTBrP,0Uqs7ilt5kGX9NzFDWTBrP ,0.48666484067249705
Never Ever                                                                                                                                                                       ,All Saints                                      ,0.7476305929027992,0.540990682110847,0.8507694325434991,1.0,0.015359595229490423,0.5612449799196788,0.0,0.03923778301403545,0.29977211518541536,0.75,4,https://open.spotify.com/track/7ziHnshbknkpFLDW5yGBjO,7ziHnshbknkpFLDW5yGBjO ,0.33222169489475334
Will You Be There - Single Version                                                                                                                                               ,Michael Jackson                                 ,0.3894644037910513,0.6259924076458753,0.8284952347643613,0.0,0.09197687025659558,0.5130522088353414,0.00034314720812182736,0.07540211043950416,0.43028796353842963,0.75,5,https://open.spotify.com/track/36O7qmyKLHpUY6WdWh8M5g,36O7qmyKLHpUY6WdWh8M5g ,0.3661134633829987
Dreams                                                                                                                                                                           ,Gabrielle                                       ,0.7619572404672691,0.4669891798803516,0.6722479671242458,1.0,0.024213950126490774,0.17369477911646586,0.0,0.2111463989345354,0.5680546923555002,0.75,4,https://open.spotify.com/track/4rV3AYCf4BBBCkIpyLPwUP,4rV3AYCf4BBBCkIpyLPwUP ,0.49260097572062844
Life Is A Highway                                                                                                                                                                ,Tom Cochrane                                    ,0.6870178532069651,0.8969979090575539,0.8951429570691615,1.0,0.043187567762920126,0.04588353413654619,5.258883248730965e-06,0.2818358774715706,0.7586492645535529,0.75,4,https://open.spotify.com/track/7jIFGkTBIK1UwWaEXMW2Nh,7jIFGkTBIK1UwWaEXMW2Nh ,0.4714553040349346
I Will Always Love You                                                                                                                                                           ,Whitney Houston                                 ,0.3001983689662773,0.2139840438760907,0.697035935997202,1.0,0.02222623780267438,0.8483935742971888,5.705583756345178e-06,0.07478741932179081,0.09363994199295628,0.75,2,https://open.spotify.com/track/4eHbdreAnSOrDDsFfc4Fpm,4eHbdreAnSOrDDsFfc4Fpm ,0.2978600434748352
I Swear                                                                                                                                                                          ,All-4-One                                       ,0.5206083314965837,0.40698796185562564,0.7595523301565095,0.0,0.0012649078424286295,0.2359437751004016,0.0,0.10869787931564391,0.21794074994820797,0.75,5,https://open.spotify.com/track/4WUnM4KNZ0kjp0CUeoyOnS,4WUnM4KNZ0kjp0CUeoyOnS ,0.33511089192382004
Waterfalls                                                                                                                                                                       ,TLC                                             ,0.7817941370949967,0.5049899512960114,0.8101119174608725,1.0,0.10896277556920854,0.31224899598393574,7.604060913705584e-05,0.06843561110541954,0.7638284648850217,0.75,4,https://open.spotify.com/track/6qspW4YKycviDFjHBOaqUY,6qspW4YKycviDFjHBOaqUY ,0.5304126202085757
"Show Me Heaven - From ""Days Of Thunder""                                                                                                                                      ",Maria McKee                                     ,0.4853427374917346,0.45498893627540643,0.7415187549182477,1.0,0.00632453921214312,0.13654618473895583,0.0036852791878172588,0.055014855035344756,0.5628754920240314,0.75,4,https://open.spotify.com/track/1umFfZGw8bsBd1a0fLTQI3,1umFfZGw8bsBd1a0fLTQI3 ,0.427995151013439
Hero                                                                                                                                                                             ,Mariah Carey                                    ,0.4864447873043861,0.3779873731436748,0.7658476873305936,1.0,0.011564871702204556,0.7379518072289157,0.0,0.11074684970802173,0.16407706650093223,0.75,2,https://open.spotify.com/track/4FCb4CUbFCMNRkI6lYc1zI,4FCb4CUbFCMNRkI6lYc1zI ,0.06896984141747786
Friday I'm In Love                                                                                                                                                               ,The Cure                                        ,0.5139960326206745,0.7629951888023327,0.6938663985310833,0.0,0.020780628839898806,0.0012650602409638556,6.852791878172589e-05,0.3566232967933614,0.512119328775637,0.75,5,https://open.spotify.com/track/4QlzkaRHtU8gAdwqjWmO8n,4QlzkaRHtU8gAdwqjWmO8n ,0.4042947644997819
Say You'll Be There                                                                                                                                                              ,Spice Girls                                     ,0.7344059951509808,0.6789934835677166,0.8347250153012153,1.0,0.04463317672569571,0.01495983935742972,1.512690355329949e-06,0.07458252228255302,0.7576134244872591,0.75,4,https://open.spotify.com/track/1yTQ39my3MoNROlFw3RDNy,1yTQ39my3MoNROlFw3RDNy ,0.5160060802005156
"All For Love - From ""The Three Musketeers""                                                                                                                                   ",Bryan Adams                                     ,0.3839541547277937,0.5689912505223856,0.834331555477835,1.0,0.011564871702204556,0.19076305220883535,0.0,0.11791824608134414,0.13093018437953177,0.75,4,https://open.spotify.com/track/035aFnfIrO25Hy4PRP6GC7,035aFnfIrO25Hy4PRP6GC7 ,0.17162286595699885
Vogue                                                                                                                                                                            ,Madonna                                         ,0.7465285430901477,0.8799975639505483,0.8296974731135787,1.0,0.03740513191181785,0.0038052208835341367,0.003563451776649746,0.4160434381723185,0.32048891651129063,0.75,4,https://open.spotify.com/track/27QvYgBk0CHOVHthWnkuWt,27QvYgBk0CHOVHthWnkuWt ,0.2990859740477404
Stars                                                                                                                                                                            ,Simply Red                                      ,0.7233854970244655,0.8179963053249981,0.8076855818833609,1.0,0.005421033610408389,0.15461847389558234,0.0008182741116751268,0.2306116176621248,0.8259788688626475,0.75,4,https://open.spotify.com/track/75CgD6l7K4qMzZrn4CbZqz,75CgD6l7K4qMzZrn4CbZqz ,0.5235113556881403
Livin' la Vida Loca                                                                                                                                                              ,Ricky Martin                                    ,0.4026890015428698,0.9539990661810436,0.8885634344670805,0.0,0.04517528008673655,0.004156626506024096,0.0,0.04569203975002562,0.9461363165527242,0.75,5,https://open.spotify.com/track/0Ph6L4l8dYUuXFmb71Ajnd,0Ph6L4l8dYUuXFmb71Ajnd ,0.35960493274936095
Iris                                                                                                                                                                             ,The Goo Goo Dolls                               ,0.2814635221512013,0.7149942143825521,0.7942205123721255,0.0,0.02457535236718468,0.0012550200803212851,8.091370558375633e-06,0.08533961684253664,0.49451004764864304,0.5,5,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs,6Qyc6fS4DsZjB2mRW9DsQs ,0.2736102595349252
Who Do You Think You Are                                                                                                                                                         ,Spice Girls                                     ,0.7355080449636323,0.8299965489299433,0.8251289673865523,0.0,0.027105168052041925,0.022690763052208834,0.003614213197969543,0.7367073045794489,0.9109177542987362,0.75,5,https://open.spotify.com/track/1jI1aLmm5HTwiMtvsbwDJw,1jI1aLmm5HTwiMtvsbwDJw ,0.35982549824939225
Mysterious Girl - Radio Edit                                                                                                                                                     ,Peter Andre                                     ,0.6561604584527221,0.8219963865266465,0.8448675351927952,1.0,0.3404409107336465,0.14056224899598396,0.0,0.29412969982583753,0.8694841516469857,0.75,4,https://open.spotify.com/track/3GCpEbJzknVdpvx9WI03x3,3GCpEbJzknVdpvx9WI03x3 ,0.4603788702855519
I'll Stand by You                                                                                                                                                                ,Pretenders                                      ,0.4170156491073397,0.6059920016376333,0.8275115852059105,1.0,0.014275388507408747,0.30120481927710846,4.5583756345177664e-06,0.06607929515418502,0.2552309923347835,0.75,4,https://open.spotify.com/track/3Nf8oGn1okobzjDcFCvT6n,3Nf8oGn1okobzjDcFCvT6n ,0.28370287002967287
(I Can't Help) Falling In Love With You                                                                                                                                          ,UB40                                            ,0.6418338108882522,0.7219943564854368,0.6858223310308647,1.0,0.02692446693169498,0.04457831325301205,0.003939086294416244,0.11382030529658847,0.845659830122229,0.75,4,https://open.spotify.com/track/7ojJ4XvqBhBcteM0zjMebT,7ojJ4XvqBhBcteM0zjMebT ,0.4932228868930044
I Love Your Smile                                                                                                                                                                ,Shanice                                         ,0.7299977959003747,0.8419967925348886,0.7795094867535193,0.0,0.18684495843874233,0.009588353413654618,8.578680203045685e-06,0.17119147628316772,0.7576134244872591,0.75,5,https://open.spotify.com/track/69mFxANpGyq9s69LqH3d9G,69mFxANpGyq9s69LqH3d9G ,0.506636549558843
High                                                                                                                                                                             ,Lighthouse Family                               ,0.6660789067665859,0.6219923264442269,0.7847556177319226,1.0,0.004878930249367544,0.0997991967871486,0.0749238578680203,0.10357545333469934,0.6157033354050134,0.75,4,https://open.spotify.com/track/7zB3ZhA5v33pA4rCdKKGqq,7zB3ZhA5v33pA4rCdKKGqq ,0.49323663967855375
Say What You Want                                                                                                                                                                ,Texas                                           ,0.6319153625743884,0.8409967722344764,0.8409985135962227,1.0,0.08601373328514637,0.20080321285140565,0.0,0.39452924905235126,0.8114771079345349,0.75,4,https://open.spotify.com/track/4MIB4aXVS0M0KNVcbQlyOP,4MIB4aXVS0M0KNVcbQlyOP ,0.48240223319688336
Crush                                                                                                                                                                            ,Jennifer Paige                                  ,0.7421203438395415,0.7059940316788431,0.8471189997376933,0.0,0.011926273942898448,0.02630522088353414,0.0,0.07909025714578426,0.5991298943443132,0.75,5,https://open.spotify.com/track/6YXWauQKn5nQVhcC4KVplQ,6YXWauQKn5nQVhcC4KVplQ ,0.5204722738711942
Justified & Ancient                                                                                                                                                              ,The KLF                                         ,0.6264051135111307,0.9529990458806314,0.8616114365655329,0.0,0.07228044813877846,0.0027710843373493976,0.013401015228426395,0.4262882901342076,0.5131551688419308,0.75,5,https://open.spotify.com/track/7E81YAfHOaSlnevLjKMghT,7E81YAfHOaSlnevLjKMghT ,0.3953104111128851
Bitch                                                                                                                                                                            ,Meredith Brooks                                 ,0.6142825655719638,0.8859976857530208,0.8405394771356124,1.0,0.058547162992410556,0.011244979919678716,9.776649746192892e-05,0.04241368712222109,0.6312409363994199,0.75,4,https://open.spotify.com/track/3i6qNxyVgIdUZTTi5m25EM,3i6qNxyVgIdUZTTi5m25EM ,0.43477648873114577
Weather With You                                                                                                                                                                 ,Crowded House                                   ,0.6429358607009037,0.6139921640409302,0.6891667395295968,1.0,0.009577159378388149,0.25100401606425704,7.279187817258883e-06,0.20807294334596865,0.902631033768386,0.75,4,https://open.spotify.com/track/6tXnRSvuNgOq4QcxpIN54r,6tXnRSvuNgOq4QcxpIN54r ,0.5200867401820878
Kiss from a Rose                                                                                                                                                                 ,Seal                                            ,0.5779149217544632,0.5329905197075502,0.8152487540438925,0.0,0.014275388507408747,0.6867469879518073,0.0,0.3023255813953489,0.2117257095504454,0.5,5,https://open.spotify.com/track/0z5E34e7ZT3XKMYQNXh6tH,0z5E34e7ZT3XKMYQNXh6tH ,0.16840964360190266
How Deep Is Your Love                                                                                                                                                            ,Take That                                       ,0.8005289839100728,0.3759873325428506,0.6584112966687068,1.0,0.008492952656306473,0.674698795180723,0.0006203045685279188,0.17938735785267904,0.43235964367101715,0.75,4,https://open.spotify.com/track/7pUARNBq1Puwna5LrAhosi,7pUARNBq1Puwna5LrAhosi ,0.1866400005157889
No Scrubs                                                                                                                                                                        ,TLC                                             ,0.7531408419660569,0.6749934023660682,0.8773935472588965,0.0,0.13136971449222984,0.025200803212851407,0.0007279187817258883,0.05901034730048152,0.590843173813963,0.75,5,https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs,1KGi9sZVMeszgZOWivFpxs ,0.5226867117744249
