name,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,cluster,html,id,sh_score
Chega de Saudade                                                                                                                                                                 ,Jenny Chi                                       ,0.7704239917269907,0.368,0.7919696129894689,1.0,0.05424836601307189,0.8333333333333334,0.002964467005076142,0.1529888551165147,0.5908629441624365,0.8,2,https://open.spotify.com/track/1dtPIHAk2W9tn9WVW6hMzS,1dtPIHAk2W9tn9WVW6hMzS ,0.44662113943551834
Coisa Feita                                                                                                                                                                      ,Toots Thielemans                                ,0.5987590486039297,0.342,0.6948094291024094,1.0,0.04575163398692811,0.8825301204819278,0.8253807106598984,0.110435663627153,0.7857868020304568,0.8,4,https://open.spotify.com/track/7ArXv6K80rPeN38OtKOU00,7ArXv6K80rPeN38OtKOU00 ,0.19030170798403667
Felicia and Bianca                                                                                                                                                               ,Toots Thielemans                                ,0.594622543950362,0.274,0.6752469759707866,0.0,0.051416122004357294,0.6887550200803214,0.34822335025380713,0.1033434650455927,0.6375634517766497,0.8,6,https://open.spotify.com/track/0OSEW45vRnj45QdIpV1NY4,0OSEW45vRnj45QdIpV1NY4 ,0.12735009074578635
Rosa Morena                                                                                                                                                                      ,Dorival Caymmi                                  ,0.5439503619441572,0.489,0.789752534967885,0.0,0.038562091503267976,0.20682730923694778,0.0,0.10638297872340426,0.7279187817258882,0.8,5,https://open.spotify.com/track/5p62Lc3ALej4hOuClxLGUx,5p62Lc3ALej4hOuClxLGUx ,0.487325104843654
Insensatez                                                                                                                                                                       ,Stan Getz                                       ,0.6928645294725957,0.187,0.7173388542923282,1.0,0.04030501089324619,0.9487951807228916,0.6274111675126903,0.10536980749746708,0.3096446700507614,0.8,4,https://open.spotify.com/track/3F6mq6sojBFJxYbfjBwqMT,3F6mq6sojBFJxYbfjBwqMT ,0.3069235283771173
Menina Moca                                                                                                                                                                      ,Stan Getz                                       ,0.6132368148914168,0.475,0.802663754034756,0.0,0.03660130718954248,0.8002008032128515,0.00037868020304568525,0.13069908814589667,0.8010152284263959,0.8,5,https://open.spotify.com/track/5LtticIcN2PoWNV43w3Xmm,5LtticIcN2PoWNV43w3Xmm ,0.21466393248476445
So Nice (Summer Samba)                                                                                                                                                           ,Marcos Valle                                    ,0.7993795243019649,0.492,0.7911056046428222,1.0,0.04324618736383442,0.5512048192771085,0.0,0.10435663627152988,0.8345177664974618,0.8,2,https://open.spotify.com/track/0i4xlmrZ5NVmx6VWSqBeAq,0i4xlmrZ5NVmx6VWSqBeAq ,0.14387903960073756
Santa Maria de Feira                                                                                                                                                             ,Devendra Banhart                                ,0.5604963805584282,0.377,0.7790583939225979,1.0,0.03594771241830066,0.9367469879518073,0.32385786802030453,0.1519756838905775,0.7401015228426395,0.8,2,https://open.spotify.com/track/7Lh1a33hTfzJW42Hf7OTmn,7Lh1a33hTfzJW42Hf7OTmn ,0.3376583420741678
Já Sei Namorar - 2004 Digital Remaster                                                                                                                                           ,Tribalistas                                     ,0.6928645294725957,0.822,0.8691108865051678,0.0,0.06209150326797386,0.6726907630522089,0.0011675126903553299,0.13373860182370823,0.8456852791878172,0.8,5,https://open.spotify.com/track/0mr34YS5FIX0b2mi03HuhE,0mr34YS5FIX0b2mi03HuhE ,0.41565510161704283
Blue Bossa                                                                                                                                                                       ,Tete Montoliu                                   ,0.6194415718717684,0.518,0.7591209937726191,1.0,0.060239651416122,0.8263052208835341,0.883248730964467,0.2026342451874367,0.9766497461928934,0.8,4,https://open.spotify.com/track/6uHi0xmyuv7NI0nyVeXjXE,6uHi0xmyuv7NI0nyVeXjXE ,0.05731753652095563
Aguas De Março                                                                                                                                                                   ,Tempo Rei                                       ,0.8241985522233714,0.411,0.8139610707182681,0.0,0.09760348583877995,0.7931726907630523,0.0,0.10233029381965554,0.615228426395939,0.8,5,https://open.spotify.com/track/40RMFaZwnpzMqqqFewk0jk,40RMFaZwnpzMqqqFewk0jk ,0.18759657695825233
Bossa Dorado                                                                                                                                                                     ,Pete Krebs & The Kung Pao Chi                   ,0.8066184074457085,0.446,0.760783802288807,1.0,0.05435729847494553,0.7108433734939759,0.8558375634517765,0.11955420466058764,0.8436548223350253,0.8,4,https://open.spotify.com/track/761Z36M57ALRBS2TsGMg7X,761Z36M57ALRBS2TsGMg7X ,0.04577169470819694
Orange Afternoon                                                                                                                                                                 ,Bebe                                            ,0.6359875904860394,0.63,0.8019138599980438,1.0,0.048801742919389976,0.4317269076305221,0.24771573604060912,0.11448834853090173,0.5654822335025381,0.8,1,https://open.spotify.com/track/7DWWkZl6SvvIKzGGzIIKYi,7DWWkZl6SvvIKzGGzIIKYi ,0.0556530505684524
Homens                                                                                                                                                                           ,Manu Chao                                       ,0.7611168562564633,0.439,0.7814873985197743,0.0,0.0574074074074074,0.7991967871485944,0.0004812182741116751,0.09533941236068896,0.9868020304568527,0.8,5,https://open.spotify.com/track/19SaQ50zJG69AUrr4uBkAS,19SaQ50zJG69AUrr4uBkAS ,0.23391127693211314
"Lisboa, Menina E Moça                                                                                                                                                          ",Som Ibérico                                     ,0.5418821096173734,0.578,0.8046036973036419,0.0,0.05501089324618737,0.7188755020080322,0.7137055837563451,0.08875379939209727,0.5756345177664973,0.8,6,https://open.spotify.com/track/3b0raPrfKei6JVvSpjS2xW,3b0raPrfKei6JVvSpjS2xW ,0.13950574429326829
Lisboa menina e moça                                                                                                                                                             ,Various Artists                                 ,0.7321613236814891,0.333,0.8046199993479182,0.0,0.03104575163398693,0.8654618473895582,0.0006030456852791877,0.09270516717325228,0.7685279187817259,0.8,5,https://open.spotify.com/track/1ygyaDfAly6uDoRi6bm3yU,1ygyaDfAly6uDoRi6bm3yU ,0.10309497235982941
Para Machuchar Meu Coracao                                                                                                                                                       ,Stan Getz                                       ,0.6380558428128232,0.131,0.6874572071337746,1.0,0.042156862745098035,0.964859437751004,0.010253807106598983,0.1,0.4558375634517766,0.8,2,https://open.spotify.com/track/6YpFxiVx2bpyyiNbrndLka,6YpFxiVx2bpyyiNbrndLka ,0.42556377700503767
